sample_plot_id,date
43-422131-N-00735,2021-02-14
43-422131-N-00735,2021-09-22
43-422131-N-00735,2021-09-27
43-422131-N-00735,2021-10-02
43-422131-N-00735,2021-10-27
43-422131-N-00735,2021-11-26
43-422131-N-00735,2021-12-06
43-422131-N-00735,2021-12-21
43-422131-N-00735,2022-04-10
43-422131-N-00735,2022-07-24
43-422131-N-00735,2022-08-03
43-422131-N-00735,2022-08-08
43-422131-N-00735,2022-08-18
43-422131-N-00735,2022-09-07
43-422131-N-00735,2022-09-12
43-422131-N-00735,2022-09-17
43-422131-N-00735,2022-09-27
43-422131-N-00735,2022-10-12
43-422131-N-00735,2022-10-22
43-422131-N-00735,2022-11-01
43-422131-N-00735,2022-11-26
43-422131-N-00735,2022-12-11
43-422131-N-00735,2022-12-21
43-422131-N-00735,2023-01-10
43-422131-N-00735,2023-01-30
43-422131-N-00735,2023-03-06
43-422131-N-00735,2023-04-10
43-422131-N-00735,2023-04-30
43-422131-N-00735,2023-08-18
43-422131-N-00735,2023-08-23
43-422131-N-00735,2023-09-02
43-422131-N-00735,2023-09-17
43-422131-N-00735,2023-10-17
43-422131-N-00735,2023-10-22
43-422131-N-00735,2023-11-01
43-422131-N-00735,2023-11-21
43-422131-N-00735,2024-01-10
43-422131-N-00735,2024-04-14
43-422131-N-00735,2024-05-24
43-422131-N-00735,2024-09-01
43-422131-N-00735,2024-10-26
43-422131-N-00735,2024-10-31
43-422131-N-00735,2024-11-05
43-422131-N-00735,2024-11-10
43-422131-N-00735,2024-11-30
43-422131-N-00735,2024-12-15
43-422131-N-00756,2018-02-17
43-422131-N-00756,2018-03-09
43-422131-N-00756,2018-04-03
43-422131-N-00756,2018-04-18
43-422131-N-00756,2018-04-28
43-422131-N-00756,2018-06-17
43-422131-N-00756,2018-07-17
43-422131-N-00756,2018-07-27
43-422131-N-00756,2018-08-21
43-422131-N-00756,2018-09-05
43-422131-N-00756,2018-09-10
43-422131-N-00756,2018-09-15
43-422131-N-00756,2018-10-05
43-422131-N-00756,2018-10-30
43-422131-N-00756,2018-11-04
43-422131-N-00756,2018-11-24
43-422131-N-00756,2018-11-29
43-422131-N-00756,2019-04-08
43-422131-N-00756,2019-05-03
43-422131-N-00756,2019-05-23
43-422131-N-00756,2019-06-02
43-422131-N-00756,2019-07-17
43-422131-N-00756,2019-07-22
43-422131-N-00756,2019-08-11
43-422131-N-00756,2019-08-16
43-422131-N-00756,2019-09-05
43-422131-N-00756,2019-09-10
43-422131-N-00756,2019-09-15
43-422131-N-00756,2019-09-20
43-422131-N-00756,2019-09-30
43-422131-N-00756,2019-10-05
43-422131-N-00756,2019-10-10
43-422131-N-00756,2019-10-20
43-422131-N-00756,2019-11-09
43-422131-N-00756,2019-11-14
43-422131-N-00756,2019-11-19
43-422131-N-00756,2019-12-04
43-422131-N-00756,2019-12-14
43-422131-N-00756,2020-01-28
43-422131-N-00756,2020-02-17
43-422131-N-00756,2020-04-12
43-422131-N-00756,2020-04-27
43-422131-N-00756,2020-05-12
43-422131-N-00756,2020-08-05
43-422131-N-00756,2020-08-15
43-422131-N-00756,2020-08-30
43-422131-N-00756,2020-10-09
43-422131-N-00756,2020-10-24
43-422131-N-00756,2020-11-08
43-422131-N-00756,2020-11-13
43-422131-N-00756,2020-11-18
43-422131-N-00756,2021-01-02
43-422131-N-00756,2021-01-12
43-422131-N-00756,2021-01-17
43-422131-N-00756,2021-02-21
43-422131-N-00756,2021-03-28
43-422131-N-00756,2021-08-20
43-422131-N-00756,2021-08-30
43-422131-N-00756,2021-09-09
43-422131-N-00756,2021-09-14
43-422131-N-00756,2021-09-24
43-422131-N-00756,2021-10-04
43-422131-N-00756,2021-10-24
43-422131-N-00756,2021-11-08
43-422131-N-00756,2021-11-13
43-422131-N-00756,2021-11-18
43-422131-N-00756,2021-11-23
43-422131-N-00756,2021-12-03
43-422131-N-00756,2021-12-18
43-422131-N-00756,2021-12-23
43-422131-N-00756,2022-01-02
43-422131-N-00756,2022-03-08
43-422131-N-00756,2022-03-13
43-422131-N-00756,2022-03-28
43-422131-N-00756,2022-04-07
43-422131-N-00756,2022-07-26
43-422131-N-00756,2022-08-10
43-422131-N-00756,2022-08-15
43-422131-N-00756,2022-08-20
43-422131-N-00756,2022-09-04
43-422131-N-00756,2022-09-14
43-422131-N-00756,2022-09-19
43-422131-N-00756,2022-09-24
43-422131-N-00756,2022-09-29
43-422131-N-00756,2022-10-14
43-422131-N-00756,2022-10-19
43-422131-N-00756,2022-11-28
43-422131-N-00756,2022-12-18
43-422131-N-00756,2022-12-23
43-422131-N-00756,2023-01-07
43-422131-N-00756,2023-01-27
43-422131-N-00756,2023-02-26
43-422131-N-00756,2023-04-07
43-422131-N-00756,2023-06-11
43-422131-N-00756,2023-07-21
43-422131-N-00756,2023-08-05
43-422131-N-00756,2023-09-09
43-422131-N-00756,2023-10-24
43-422131-N-00756,2023-10-29
43-422131-N-00756,2023-11-23
43-422131-N-00756,2023-11-28
43-422131-N-00756,2023-12-23
43-422131-N-00756,2023-12-28
43-422131-N-00756,2024-02-11
43-422131-N-00756,2024-08-04
43-422131-N-00756,2024-08-09
43-422131-N-00756,2024-08-24
43-422131-N-00756,2024-09-08
43-422131-N-00756,2024-09-18
43-422131-N-00756,2024-09-23
43-422131-N-00756,2024-09-28
43-422131-N-00756,2024-10-23
43-422131-N-00756,2024-11-02
43-422131-N-00756,2024-11-07
43-422131-N-00756,2024-12-02
43-422131-N-00756,2024-12-17
43-422131-N-00760,2018-03-27
43-422131-N-00760,2018-04-16
43-422131-N-00760,2018-08-19
43-422131-N-00760,2018-10-28
43-422131-N-00760,2018-11-27
43-422131-N-00760,2018-12-17
43-422131-N-00760,2019-02-25
43-422131-N-00760,2019-03-12
43-422131-N-00760,2019-04-06
43-422131-N-00760,2019-05-11
43-422131-N-00760,2019-07-25
43-422131-N-00760,2019-08-14
43-422131-N-00760,2019-08-19
43-422131-N-00760,2019-08-24
43-422131-N-00760,2019-09-08
43-422131-N-00760,2019-09-13
43-422131-N-00760,2019-09-23
43-422131-N-00760,2019-09-28
43-422131-N-00760,2019-10-03
43-422131-N-00760,2019-11-22
43-422131-N-00760,2019-12-07
43-422131-N-00760,2019-12-12
43-422131-N-00760,2020-04-15
43-422131-N-00760,2020-08-23
43-422131-N-00760,2020-08-28
43-422131-N-00760,2020-10-22
43-422131-N-00760,2020-11-11
43-422131-N-00760,2020-12-21
43-422131-N-00760,2021-01-15
43-422131-N-00760,2021-02-14
43-422131-N-00760,2021-04-30
43-422131-N-00760,2021-06-24
43-422131-N-00760,2021-09-12
43-422131-N-00760,2021-09-22
43-422131-N-00760,2021-10-02
43-422131-N-00760,2021-11-26
43-422131-N-00760,2021-12-01
43-422131-N-00760,2021-12-06
43-422131-N-00760,2021-12-21
43-422131-N-00760,2022-04-05
43-422131-N-00760,2022-04-10
43-422131-N-00760,2022-07-24
43-422131-N-00760,2022-08-03
43-422131-N-00760,2022-08-08
43-422131-N-00760,2022-08-18
43-422131-N-00760,2022-09-07
43-422131-N-00760,2022-09-12
43-422131-N-00760,2022-09-17
43-422131-N-00760,2022-09-27
43-422131-N-00760,2022-10-12
43-422131-N-00760,2022-10-17
43-422131-N-00760,2022-10-22
43-422131-N-00760,2022-11-01
43-422131-N-00760,2022-11-26
43-422131-N-00760,2022-12-11
43-422131-N-00760,2022-12-21
43-422131-N-00760,2023-01-10
43-422131-N-00760,2023-01-30
43-422131-N-00760,2023-03-06
43-422131-N-00760,2023-04-30
43-422131-N-00760,2023-08-18
43-422131-N-00760,2023-08-23
43-422131-N-00760,2023-09-17
43-422131-N-00760,2023-10-17
43-422131-N-00760,2023-10-22
43-422131-N-00760,2023-11-01
43-422131-N-00760,2023-11-16
43-422131-N-00760,2023-11-21
43-422131-N-00760,2023-12-06
43-422131-N-00760,2023-12-21
43-422131-N-00760,2023-12-31
43-422131-N-00760,2024-01-10
43-422131-N-00760,2024-05-14
43-422131-N-00760,2024-05-24
43-422131-N-00760,2024-08-22
43-422131-N-00760,2024-09-01
43-422131-N-00760,2024-10-26
43-422131-N-00760,2024-10-31
43-422131-N-00760,2024-11-05
43-422131-N-00760,2024-11-10
43-422131-N-00760,2024-11-30
43-422131-N-00760,2024-12-15
43-422131-N-00811,2018-04-10
43-422131-N-00811,2018-05-15
43-422131-N-00811,2018-05-25
43-422131-N-00811,2018-07-24
43-422131-N-00811,2018-07-29
43-422131-N-00811,2018-08-08
43-422131-N-00811,2018-10-07
43-422131-N-00811,2018-10-12
43-422131-N-00811,2018-10-27
43-422131-N-00811,2018-11-01
43-422131-N-00811,2018-11-26
43-422131-N-00811,2018-12-16
43-422131-N-00811,2019-03-11
43-422131-N-00811,2019-05-10
43-422131-N-00811,2019-06-04
43-422131-N-00811,2019-06-14
43-422131-N-00811,2019-07-24
43-422131-N-00811,2019-07-29
43-422131-N-00811,2019-08-03
43-422131-N-00811,2019-08-18
43-422131-N-00811,2019-08-23
43-422131-N-00811,2019-08-28
43-422131-N-00811,2019-09-07
43-422131-N-00811,2019-09-12
43-422131-N-00811,2019-09-17
43-422131-N-00811,2019-09-22
43-422131-N-00811,2019-10-02
43-422131-N-00811,2019-11-01
43-422131-N-00811,2019-11-11
43-422131-N-00811,2019-12-06
43-422131-N-00811,2019-12-11
43-422131-N-00811,2020-01-30
43-422131-N-00811,2020-02-04
43-422131-N-00811,2020-02-24
43-422131-N-00811,2020-03-10
43-422131-N-00811,2020-03-15
43-422131-N-00811,2020-03-20
43-422131-N-00811,2020-04-09
43-422131-N-00811,2020-04-29
43-422131-N-00811,2020-05-19
43-422131-N-00811,2020-07-23
43-422131-N-00811,2020-08-02
43-422131-N-00811,2020-08-07
43-422131-N-00811,2020-08-17
43-422131-N-00811,2020-08-22
43-422131-N-00811,2020-08-27
43-422131-N-00811,2020-09-01
43-422131-N-00811,2020-10-11
43-422131-N-00811,2020-11-05
43-422131-N-00811,2020-11-10
43-422131-N-00811,2020-11-15
43-422131-N-00811,2020-12-20
43-422131-N-00811,2020-12-25
43-422131-N-00811,2020-12-30
43-422131-N-00811,2021-01-09
43-422131-N-00811,2021-01-14
43-422131-N-00811,2021-01-19
43-422131-N-00811,2021-01-24
43-422131-N-00811,2021-01-29
43-422131-N-00811,2021-02-18
43-422131-N-00811,2021-02-23
43-422131-N-00811,2021-03-25
43-422131-N-00811,2021-04-29
43-422131-N-00811,2021-06-08
43-422131-N-00811,2021-08-02
43-422131-N-00811,2021-09-01
43-422131-N-00811,2021-09-11
43-422131-N-00811,2021-09-16
43-422131-N-00811,2021-09-21
43-422131-N-00811,2021-09-26
43-422131-N-00811,2021-10-01
43-422131-N-00811,2021-11-10
43-422131-N-00811,2021-11-25
43-422131-N-00811,2021-11-30
43-422131-N-00811,2021-12-05
43-422131-N-00811,2021-12-10
43-422131-N-00811,2022-03-15
43-422131-N-00811,2022-04-04
43-422131-N-00811,2022-04-24
43-422131-N-00811,2022-06-23
43-422131-N-00811,2022-07-13
43-422131-N-00811,2022-07-23
43-422131-N-00811,2022-08-02
43-422131-N-00811,2022-08-12
43-422131-N-00811,2022-08-17
43-422131-N-00811,2022-08-22
43-422131-N-00811,2022-09-06
43-422131-N-00811,2022-09-16
43-422131-N-00811,2022-09-21
43-422131-N-00811,2022-10-01
43-422131-N-00811,2022-10-11
43-422131-N-00811,2022-10-16
43-422131-N-00811,2022-10-21
43-422131-N-00811,2022-11-10
43-422131-N-00811,2022-12-10
43-422131-N-00811,2022-12-25
43-422131-N-00811,2023-01-04
43-422131-N-00811,2023-01-24
43-422131-N-00811,2023-01-29
43-422131-N-00811,2023-03-05
43-422131-N-00811,2023-03-10
43-422131-N-00811,2023-03-15
43-422131-N-00811,2023-04-09
43-422131-N-00811,2023-05-19
43-422131-N-00811,2023-05-29
43-422131-N-00811,2023-10-16
43-422131-N-00811,2023-10-31
43-422131-N-00811,2023-11-05
43-422131-N-00811,2023-11-20
43-422131-N-00811,2024-03-29
43-422131-N-00811,2024-07-07
43-422131-N-00811,2024-07-22
43-422131-N-00811,2024-08-26
43-422131-N-00811,2024-08-31
43-422131-N-00811,2024-09-30
43-422131-N-00811,2024-10-05
43-422131-N-00811,2024-10-10
43-422131-N-00811,2024-10-25
43-422131-N-00811,2024-10-30
43-422131-N-00811,2024-11-09
43-422131-N-00811,2024-12-04
43-422131-N-00814,2018-03-22
43-422131-N-00814,2018-03-27
43-422131-N-00814,2018-04-16
43-422131-N-00814,2018-07-10
43-422131-N-00814,2018-07-20
43-422131-N-00814,2018-08-09
43-422131-N-00814,2018-08-19
43-422131-N-00814,2018-10-28
43-422131-N-00814,2018-12-17
43-422131-N-00814,2019-02-25
43-422131-N-00814,2019-04-06
43-422131-N-00814,2019-07-25
43-422131-N-00814,2019-07-30
43-422131-N-00814,2019-08-14
43-422131-N-00814,2019-08-24
43-422131-N-00814,2019-09-13
43-422131-N-00814,2019-09-23
43-422131-N-00814,2019-09-28
43-422131-N-00814,2019-10-03
43-422131-N-00814,2019-12-07
43-422131-N-00814,2020-04-15
43-422131-N-00814,2020-08-28
43-422131-N-00814,2020-10-22
43-422131-N-00814,2020-11-11
43-422131-N-00814,2020-12-21
43-422131-N-00814,2021-01-15
43-422131-N-00814,2021-02-14
43-422131-N-00814,2021-09-22
43-422131-N-00814,2021-09-27
43-422131-N-00814,2021-10-02
43-422131-N-00814,2021-10-27
43-422131-N-00814,2021-11-26
43-422131-N-00814,2021-12-06
43-422131-N-00814,2021-12-21
43-422131-N-00814,2022-02-04
43-422131-N-00814,2022-04-10
43-422131-N-00814,2022-07-24
43-422131-N-00814,2022-08-03
43-422131-N-00814,2022-08-08
43-422131-N-00814,2022-08-18
43-422131-N-00814,2022-09-07
43-422131-N-00814,2022-09-12
43-422131-N-00814,2022-09-17
43-422131-N-00814,2022-09-27
43-422131-N-00814,2022-10-12
43-422131-N-00814,2022-10-22
43-422131-N-00814,2022-11-01
43-422131-N-00814,2022-11-26
43-422131-N-00814,2022-12-11
43-422131-N-00814,2022-12-21
43-422131-N-00814,2023-01-10
43-422131-N-00814,2023-01-30
43-422131-N-00814,2023-03-06
43-422131-N-00814,2023-04-30
43-422131-N-00814,2023-08-18
43-422131-N-00814,2023-08-23
43-422131-N-00814,2023-09-02
43-422131-N-00814,2023-09-17
43-422131-N-00814,2023-10-17
43-422131-N-00814,2023-10-22
43-422131-N-00814,2023-11-01
43-422131-N-00814,2023-11-21
43-422131-N-00814,2024-04-14
43-422131-N-00814,2024-05-24
43-422131-N-00814,2024-06-13
43-422131-N-00814,2024-09-01
43-422131-N-00814,2024-10-26
43-422131-N-00814,2024-10-31
43-422131-N-00814,2024-11-05
43-422131-N-00814,2024-11-10
43-422131-N-00814,2024-11-30
43-422131-N-00814,2024-12-15
43-422131-N-00831,2018-03-22
43-422131-N-00831,2018-03-27
43-422131-N-00831,2018-04-16
43-422131-N-00831,2018-07-10
43-422131-N-00831,2018-07-20
43-422131-N-00831,2018-08-09
43-422131-N-00831,2018-08-19
43-422131-N-00831,2018-10-28
43-422131-N-00831,2018-12-17
43-422131-N-00831,2019-04-06
43-422131-N-00831,2019-08-14
43-422131-N-00831,2019-08-19
43-422131-N-00831,2019-08-24
43-422131-N-00831,2019-09-13
43-422131-N-00831,2019-09-23
43-422131-N-00831,2019-09-28
43-422131-N-00831,2019-10-03
43-422131-N-00831,2019-12-07
43-422131-N-00831,2020-04-15
43-422131-N-00831,2020-08-28
43-422131-N-00831,2020-10-22
43-422131-N-00831,2020-11-11
43-422131-N-00831,2020-12-21
43-422131-N-00831,2021-01-15
43-422131-N-00831,2021-02-14
43-422131-N-00831,2021-09-22
43-422131-N-00831,2021-09-27
43-422131-N-00831,2021-10-02
43-422131-N-00831,2021-10-27
43-422131-N-00831,2021-11-26
43-422131-N-00831,2021-12-06
43-422131-N-00831,2021-12-21
43-422131-N-00831,2022-02-04
43-422131-N-00831,2022-04-10
43-422131-N-00831,2022-07-24
43-422131-N-00831,2022-08-03
43-422131-N-00831,2022-08-08
43-422131-N-00831,2022-08-18
43-422131-N-00831,2022-09-07
43-422131-N-00831,2022-09-12
43-422131-N-00831,2022-09-17
43-422131-N-00831,2022-09-27
43-422131-N-00831,2022-10-12
43-422131-N-00831,2022-10-22
43-422131-N-00831,2022-11-01
43-422131-N-00831,2022-11-26
43-422131-N-00831,2022-12-11
43-422131-N-00831,2022-12-21
43-422131-N-00831,2023-01-10
43-422131-N-00831,2023-01-30
43-422131-N-00831,2023-03-06
43-422131-N-00831,2023-04-30
43-422131-N-00831,2023-08-18
43-422131-N-00831,2023-08-23
43-422131-N-00831,2023-09-02
43-422131-N-00831,2023-09-17
43-422131-N-00831,2023-10-17
43-422131-N-00831,2023-10-22
43-422131-N-00831,2023-11-01
43-422131-N-00831,2023-11-21
43-422131-N-00831,2024-01-10
43-422131-N-00831,2024-04-14
43-422131-N-00831,2024-05-24
43-422131-N-00831,2024-09-01
43-422131-N-00831,2024-10-26
43-422131-N-00831,2024-10-31
43-422131-N-00831,2024-11-05
43-422131-N-00831,2024-11-10
43-422131-N-00831,2024-11-30
43-422131-N-00831,2024-12-15
43-422131-N-00839,2018-03-22
43-422131-N-00839,2018-03-27
43-422131-N-00839,2018-04-16
43-422131-N-00839,2018-07-10
43-422131-N-00839,2018-08-09
43-422131-N-00839,2018-08-19
43-422131-N-00839,2018-10-28
43-422131-N-00839,2018-11-22
43-422131-N-00839,2018-12-17
43-422131-N-00839,2019-04-06
43-422131-N-00839,2019-07-25
43-422131-N-00839,2019-07-30
43-422131-N-00839,2019-08-14
43-422131-N-00839,2019-08-19
43-422131-N-00839,2019-08-24
43-422131-N-00839,2019-09-13
43-422131-N-00839,2019-09-23
43-422131-N-00839,2019-09-28
43-422131-N-00839,2019-10-03
43-422131-N-00839,2019-12-07
43-422131-N-00839,2020-04-15
43-422131-N-00839,2020-08-28
43-422131-N-00839,2020-10-22
43-422131-N-00839,2020-11-11
43-422131-N-00839,2020-12-21
43-422131-N-00839,2021-01-15
43-422131-N-00839,2021-02-14
43-422131-N-00839,2021-09-22
43-422131-N-00839,2021-09-27
43-422131-N-00839,2021-10-02
43-422131-N-00839,2021-10-27
43-422131-N-00839,2021-11-26
43-422131-N-00839,2021-12-06
43-422131-N-00839,2021-12-21
43-422131-N-00839,2022-02-04
43-422131-N-00839,2022-04-10
43-422131-N-00839,2022-07-24
43-422131-N-00839,2022-08-03
43-422131-N-00839,2022-08-08
43-422131-N-00839,2022-08-18
43-422131-N-00839,2022-09-07
43-422131-N-00839,2022-09-12
43-422131-N-00839,2022-09-17
43-422131-N-00839,2022-09-27
43-422131-N-00839,2022-10-12
43-422131-N-00839,2022-10-22
43-422131-N-00839,2022-11-01
43-422131-N-00839,2022-11-26
43-422131-N-00839,2022-12-11
43-422131-N-00839,2022-12-21
43-422131-N-00839,2023-01-10
43-422131-N-00839,2023-01-30
43-422131-N-00839,2023-03-06
43-422131-N-00839,2023-04-30
43-422131-N-00839,2023-08-18
43-422131-N-00839,2023-08-23
43-422131-N-00839,2023-09-02
43-422131-N-00839,2023-09-17
43-422131-N-00839,2023-10-17
43-422131-N-00839,2023-10-22
43-422131-N-00839,2023-11-01
43-422131-N-00839,2023-11-21
43-422131-N-00839,2024-01-10
43-422131-N-00839,2024-04-14
43-422131-N-00839,2024-05-24
43-422131-N-00839,2024-10-26
43-422131-N-00839,2024-10-31
43-422131-N-00839,2024-11-05
43-422131-N-00839,2024-11-10
43-422131-N-00839,2024-11-30
43-422131-N-00839,2024-12-15
43-422131-N-00868,2018-03-22
43-422131-N-00868,2018-03-27
43-422131-N-00868,2018-04-16
43-422131-N-00868,2018-07-10
43-422131-N-00868,2018-07-20
43-422131-N-00868,2018-08-09
43-422131-N-00868,2018-08-19
43-422131-N-00868,2018-10-28
43-422131-N-00868,2018-11-22
43-422131-N-00868,2018-11-27
43-422131-N-00868,2018-12-17
43-422131-N-00868,2019-03-12
43-422131-N-00868,2019-04-06
43-422131-N-00868,2019-07-25
43-422131-N-00868,2019-07-30
43-422131-N-00868,2019-08-14
43-422131-N-00868,2019-08-19
43-422131-N-00868,2019-08-24
43-422131-N-00868,2019-09-13
43-422131-N-00868,2019-09-23
43-422131-N-00868,2019-09-28
43-422131-N-00868,2019-10-03
43-422131-N-00868,2019-12-02
43-422131-N-00868,2019-12-07
43-422131-N-00868,2019-12-12
43-422131-N-00868,2020-04-15
43-422131-N-00868,2020-08-28
43-422131-N-00868,2020-09-02
43-422131-N-00868,2020-10-22
43-422131-N-00868,2020-11-11
43-422131-N-00868,2020-12-21
43-422131-N-00868,2021-01-15
43-422131-N-00868,2021-02-14
43-422131-N-00868,2021-09-22
43-422131-N-00868,2021-09-27
43-422131-N-00868,2021-10-02
43-422131-N-00868,2021-10-27
43-422131-N-00868,2021-11-26
43-422131-N-00868,2021-12-06
43-422131-N-00868,2021-12-21
43-422131-N-00868,2022-02-04
43-422131-N-00868,2022-04-10
43-422131-N-00868,2022-07-24
43-422131-N-00868,2022-08-03
43-422131-N-00868,2022-08-08
43-422131-N-00868,2022-08-18
43-422131-N-00868,2022-09-02
43-422131-N-00868,2022-09-07
43-422131-N-00868,2022-09-12
43-422131-N-00868,2022-09-17
43-422131-N-00868,2022-09-27
43-422131-N-00868,2022-10-12
43-422131-N-00868,2022-10-17
43-422131-N-00868,2022-10-22
43-422131-N-00868,2022-11-26
43-422131-N-00868,2022-12-11
43-422131-N-00868,2022-12-21
43-422131-N-00868,2023-01-10
43-422131-N-00868,2023-01-30
43-422131-N-00868,2023-03-06
43-422131-N-00868,2023-04-30
43-422131-N-00868,2023-05-30
43-422131-N-00868,2023-08-18
43-422131-N-00868,2023-08-23
43-422131-N-00868,2023-09-02
43-422131-N-00868,2023-09-17
43-422131-N-00868,2023-10-17
43-422131-N-00868,2023-10-22
43-422131-N-00868,2023-11-01
43-422131-N-00868,2023-11-21
43-422131-N-00868,2024-01-10
43-422131-N-00868,2024-02-09
43-422131-N-00868,2024-04-14
43-422131-N-00868,2024-05-24
43-422131-N-00868,2024-08-27
43-422131-N-00868,2024-09-26
43-422131-N-00868,2024-10-26
43-422131-N-00868,2024-10-31
43-422131-N-00868,2024-11-05
43-422131-N-00868,2024-11-10
43-422131-N-00868,2024-11-30
43-422131-N-00868,2024-12-15
43-422131-N-00875,2018-03-22
43-422131-N-00875,2018-03-27
43-422131-N-00875,2018-04-16
43-422131-N-00875,2018-07-10
43-422131-N-00875,2018-07-20
43-422131-N-00875,2018-08-09
43-422131-N-00875,2018-08-19
43-422131-N-00875,2018-10-28
43-422131-N-00875,2018-11-27
43-422131-N-00875,2018-12-17
43-422131-N-00875,2019-03-12
43-422131-N-00875,2019-04-06
43-422131-N-00875,2019-05-01
43-422131-N-00875,2019-07-25
43-422131-N-00875,2019-07-30
43-422131-N-00875,2019-08-19
43-422131-N-00875,2019-08-24
43-422131-N-00875,2019-09-13
43-422131-N-00875,2019-09-23
43-422131-N-00875,2019-09-28
43-422131-N-00875,2019-10-03
43-422131-N-00875,2019-12-02
43-422131-N-00875,2019-12-07
43-422131-N-00875,2019-12-12
43-422131-N-00875,2020-04-15
43-422131-N-00875,2020-08-28
43-422131-N-00875,2020-09-02
43-422131-N-00875,2020-10-22
43-422131-N-00875,2020-11-11
43-422131-N-00875,2020-12-21
43-422131-N-00875,2021-01-15
43-422131-N-00875,2021-02-14
43-422131-N-00875,2021-09-22
43-422131-N-00875,2021-09-27
43-422131-N-00875,2021-10-02
43-422131-N-00875,2021-11-26
43-422131-N-00875,2021-12-06
43-422131-N-00875,2021-12-21
43-422131-N-00875,2022-02-04
43-422131-N-00875,2022-04-10
43-422131-N-00875,2022-07-24
43-422131-N-00875,2022-08-03
43-422131-N-00875,2022-08-08
43-422131-N-00875,2022-08-18
43-422131-N-00875,2022-09-02
43-422131-N-00875,2022-09-07
43-422131-N-00875,2022-09-12
43-422131-N-00875,2022-09-17
43-422131-N-00875,2022-09-27
43-422131-N-00875,2022-10-12
43-422131-N-00875,2022-10-17
43-422131-N-00875,2022-10-22
43-422131-N-00875,2022-11-26
43-422131-N-00875,2022-12-11
43-422131-N-00875,2022-12-21
43-422131-N-00875,2023-01-10
43-422131-N-00875,2023-01-30
43-422131-N-00875,2023-03-06
43-422131-N-00875,2023-04-30
43-422131-N-00875,2023-05-30
43-422131-N-00875,2023-08-18
43-422131-N-00875,2023-08-23
43-422131-N-00875,2023-09-02
43-422131-N-00875,2023-09-17
43-422131-N-00875,2023-10-17
43-422131-N-00875,2023-10-22
43-422131-N-00875,2023-11-01
43-422131-N-00875,2023-11-21
43-422131-N-00875,2024-01-10
43-422131-N-00875,2024-02-09
43-422131-N-00875,2024-04-14
43-422131-N-00875,2024-05-24
43-422131-N-00875,2024-06-13
43-422131-N-00875,2024-08-27
43-422131-N-00875,2024-09-01
43-422131-N-00875,2024-10-26
43-422131-N-00875,2024-10-31
43-422131-N-00875,2024-11-05
43-422131-N-00875,2024-11-10
43-422131-N-00875,2024-11-30
43-422131-N-00875,2024-12-15
43-422131-N-00964,2018-05-15
43-422131-N-00964,2018-05-25
43-422131-N-00964,2018-06-29
43-422131-N-00964,2018-07-04
43-422131-N-00964,2018-07-24
43-422131-N-00964,2018-07-29
43-422131-N-00964,2018-08-08
43-422131-N-00964,2018-10-02
43-422131-N-00964,2018-10-07
43-422131-N-00964,2018-10-27
43-422131-N-00964,2018-11-01
43-422131-N-00964,2019-03-11
43-422131-N-00964,2019-06-04
43-422131-N-00964,2019-07-24
43-422131-N-00964,2019-07-29
43-422131-N-00964,2019-08-23
43-422131-N-00964,2019-09-07
43-422131-N-00964,2019-09-12
43-422131-N-00964,2019-09-22
43-422131-N-00964,2019-10-02
43-422131-N-00964,2019-10-22
43-422131-N-00964,2019-11-01
43-422131-N-00964,2019-11-11
43-422131-N-00964,2019-12-06
43-422131-N-00964,2019-12-11
43-422131-N-00964,2020-01-05
43-422131-N-00964,2020-01-30
43-422131-N-00964,2020-02-24
43-422131-N-00964,2020-03-15
43-422131-N-00964,2020-03-20
43-422131-N-00964,2020-04-09
43-422131-N-00964,2020-04-29
43-422131-N-00964,2020-05-19
43-422131-N-00964,2020-05-24
43-422131-N-00964,2020-08-02
43-422131-N-00964,2020-08-07
43-422131-N-00964,2020-08-17
43-422131-N-00964,2020-10-11
43-422131-N-00964,2020-11-05
43-422131-N-00964,2020-11-10
43-422131-N-00964,2020-11-15
43-422131-N-00964,2020-12-20
43-422131-N-00964,2021-01-04
43-422131-N-00964,2021-01-09
43-422131-N-00964,2021-01-14
43-422131-N-00964,2021-01-19
43-422131-N-00964,2021-01-24
43-422131-N-00964,2021-01-29
43-422131-N-00964,2021-02-18
43-422131-N-00964,2021-02-23
43-422131-N-00964,2021-03-25
43-422131-N-00964,2021-04-24
43-422131-N-00964,2021-04-29
43-422131-N-00964,2021-08-02
43-422131-N-00964,2021-09-01
43-422131-N-00964,2021-09-11
43-422131-N-00964,2021-09-16
43-422131-N-00964,2021-09-21
43-422131-N-00964,2021-10-01
43-422131-N-00964,2021-10-06
43-422131-N-00964,2021-11-10
43-422131-N-00964,2021-11-25
43-422131-N-00964,2021-11-30
43-422131-N-00964,2021-12-05
43-422131-N-00964,2021-12-10
43-422131-N-00964,2022-01-04
43-422131-N-00964,2022-02-28
43-422131-N-00964,2022-03-10
43-422131-N-00964,2022-03-15
43-422131-N-00964,2022-04-04
43-422131-N-00964,2022-04-09
43-422131-N-00964,2022-07-13
43-422131-N-00964,2022-07-23
43-422131-N-00964,2022-08-02
43-422131-N-00964,2022-08-07
43-422131-N-00964,2022-08-12
43-422131-N-00964,2022-08-17
43-422131-N-00964,2022-08-22
43-422131-N-00964,2022-08-27
43-422131-N-00964,2022-09-06
43-422131-N-00964,2022-09-16
